Source IP,Destination IP,Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Label
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,89,1,1,89887.64,22471.91,1
172.16.0.1,192.168.10.50,56,1,1,142857.14,35714.285,1
192.168.10.15,172.217.11.14,118099584,6,4,2.540229,0.084674306,0
172.16.0.1,192.168.10.50,98,1,1,61224.49,20408.164,1
172.16.0.1,192.168.10.50,56,1,1,107142.86,35714.285,1
172.16.0.1,192.168.10.50,57,1,1,140350.88,35087.72,1
172.16.0.1,192.168.10.50,19,1,1,315789.47,105263.16,1
172.16.0.1,192.168.10.50,50,1,1,120000.0,40000.0,1
172.16.0.1,192.168.10.50,98,1,1,61224.49,20408.164,1
172.16.0.1,192.168.10.50,84,1,1,95238.09,23809.523,1
192.168.10.51,162.213.33.50,661305,9,10,7036.088,28.73107,0
192.168.10.3,192.168.10.1,60981,1,1,2722.1594,32.7971,0
192.168.10.3,192.168.10.1,76468806,2,2,4.289331,0.05230891,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.8,192.168.10.3,90944,2,2,3012.843,43.983112,0
172.16.0.1,192.168.10.50,3,1,1,2e+06,666666.7,1
192.168.10.3,192.168.10.1,158216,1,1,967.0324,12.640946,0
172.16.0.1,192.168.10.50,96,1,1,83333.336,20833.334,1
192.168.10.17,122.225.115.200,5836911,40,49,14533.715,15.247791,0
172.16.0.1,192.168.10.50,74,1,1,81081.08,27027.027,1
192.168.10.17,183.232.151.251,115965991,29,22,66.21769,0.4397841,0
192.168.10.16,192.168.10.3,287,2,2,822299.6,13937.282,0
192.168.10.9,192.168.10.3,332441,2,2,1636.3806,12.03221,0
172.16.0.1,192.168.10.50,63,1,1,126984.125,31746.031,1
192.168.10.15,52.198.93.173,5956400,8,5,567.7926,2.1825264,0
172.16.0.1,192.168.10.50,2004,6,5,5.807385e+06,5489.022,1
192.168.10.3,192.168.10.1,54266,1,1,4164.6704,36.855488,0
172.16.0.1,192.168.10.50,60,1,1,133333.33,33333.332,1
192.168.10.3,192.168.10.1,65680,1,1,2710.1096,30.45067,0
192.168.10.16,66.155.99.59,116666489,40,26,149.23737,0.56571513,0
172.16.0.1,192.168.10.50,60,1,1,100000.0,33333.332,1
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,91,1,1,65934.06,21978.021,1
192.168.10.50,192.168.10.3,112795824,32,16,101.98959,0.42554766,0
172.16.0.1,192.168.10.50,28,1,1,285714.28,71428.57,1
192.168.10.3,192.168.10.1,23496,1,1,7618.318,85.12087,0
192.168.10.3,192.168.10.1,23560,1,1,7470.2886,84.88964,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.8,172.217.10.99,181364,10,6,27916.234,88.220375,0
172.16.0.1,192.168.10.50,68,1,1,88235.3,29411.766,1
192.168.10.3,192.168.10.1,155724,1,1,1965.015,12.843235,0
74.117.200.68,192.168.10.9,438,2,0,27397.26,4566.21,0
172.16.0.1,192.168.10.50,12,1,1,666666.7,166666.67,1
172.217.10.46,192.168.10.17,21,1,1,0.0,95238.09,0
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.8,192.168.10.3,164,2,2,1.7073171e+06,24390.244,0
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
172.16.0.1,192.168.10.50,60,1,1,100000.0,33333.332,1
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
199.59.148.85,192.168.10.8,4,2,0,9.25e+06,500000.0,0
172.16.0.1,192.168.10.50,40,1,1,200000.0,50000.0,1
172.16.0.1,192.168.10.50,92,1,1,65217.39,21739.13,1
192.168.10.14,52.206.29.207,134,2,0,89552.24,14925.373,0
172.16.0.1,192.168.10.50,33,1,1,242424.25,60606.062,1
172.16.0.1,192.168.10.50,97,1,1,82474.23,20618.557,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.3,192.168.10.1,48324,1,1,3807.6318,41.387302,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.3,192.168.10.1,46815,1,1,4079.889,42.72135,0
172.16.0.1,192.168.10.50,6,1,1,1.3333334e+06,333333.34,1
192.168.10.16,192.168.10.3,231,2,2,1.5930736e+06,17316.018,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.16,172.217.6.226,1039155,12,7,4769.26,18.284086,0
172.16.0.1,192.168.10.50,11,1,1,727272.75,181818.19,1
172.16.0.1,192.168.10.50,65,1,1,123076.92,30769.23,1
192.168.10.3,192.168.10.1,94906,1,1,1359.2396,21.073483,0
104.17.56.121,192.168.10.16,40,1,1,300000.0,50000.0,0
192.168.10.5,151.101.2.59,119061503,377,608,7955.9136,8.273035,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.14,192.0.77.2,85,2,0,141176.47,23529.412,0
172.16.0.1,192.168.10.50,55,1,1,109090.91,36363.637,1
23.195.254.101,192.168.10.16,27126,3,0,1142.8151,110.595,0
172.16.0.1,192.168.10.50,46,1,1,173913.05,43478.26,1
192.168.10.19,67.72.99.137,81488,3,5,33010.996,98.173965,0
172.16.0.1,192.168.10.50,30,1,1,200000.0,66666.664,1
172.16.0.1,192.168.10.50,52,1,1,115384.62,38461.54,1
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
172.16.0.1,192.168.10.50,53,1,1,150943.39,37735.848,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.15,178.255.83.1,51853,3,4,25360.152,134.99701,0
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
192.168.10.5,192.168.10.3,149,2,2,1.2080538e+06,26845.637,0
172.16.0.1,192.168.10.50,72,1,1,111111.11,27777.777,1
192.168.10.3,192.168.10.1,30582,1,1,4447.0605,65.39795,0
172.16.0.1,192.168.10.50,63,1,1,126984.125,31746.031,1
192.168.10.14,192.168.10.3,130,2,2,1.5076922e+06,30769.23,0
172.16.0.1,192.168.10.50,33,1,1,181818.19,60606.062,1
192.168.10.16,23.194.140.72,3,2,0,4e+06,666666.7,0
192.168.10.3,192.168.10.1,48053,1,1,3933.1572,41.620712,0
172.16.0.1,192.168.10.50,63,1,1,126984.125,31746.031,1
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
172.16.0.1,192.168.10.50,29,1,1,275862.06,68965.516,1
192.168.10.17,192.168.10.3,259,2,2,1.2046332e+06,15444.016,0
192.168.10.15,23.237.33.24,5257222,9,14,3354.8137,4.374934,0
172.16.0.1,192.168.10.50,62,1,1,96774.195,32258.064,1
172.16.0.1,192.168.10.50,71,1,1,112676.055,28169.014,1
192.168.10.19,5.196.119.250,176,2,0,0.0,11363.637,0
192.168.10.5,192.168.10.50,163,1,1,73619.63,12269.938,0
192.168.10.5,157.240.2.35,4872893,5,1,37.14426,1.2313014,0
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
172.16.0.1,192.168.10.50,35,1,1,228571.42,57142.855,1
172.16.0.1,192.168.10.50,69,1,1,115942.03,28985.508,1
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
192.168.10.14,192.168.10.3,35060,4,4,16314.889,228.18027,0
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.3,192.168.10.1,30686,1,1,4106.107,65.1763,0
172.16.0.1,192.168.10.50,65,1,1,92307.695,30769.23,1
172.217.9.226,192.168.10.19,52,1,1,0.0,38461.54,0
192.168.10.15,192.168.10.3,84194,4,2,4180.8203,71.263985,0
192.168.10.50,172.16.0.1,2,1,1,3e+06,1e+06,0
172.16.0.1,192.168.10.50,52,1,1,115384.62,38461.54,1
192.168.10.16,104.97.101.128,4,3,0,4.5e+06,750000.0,0
172.16.0.1,192.168.10.50,46,1,1,173913.05,43478.26,1
192.168.10.14,64.58.116.132,117609549,16,19,99.35418,0.29759488,0
192.168.10.17,151.101.65.49,115839333,46,41,393.57098,0.7510402,0
192.168.10.8,192.168.10.3,30602,2,2,8169.401,130.71042,0
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
172.16.0.1,192.168.10.50,23,1,1,260869.56,86956.52,1
192.168.10.16,192.168.10.3,246,2,2,959349.56,16260.163,0
192.168.10.14,192.168.10.255,1501730,39,0,1298.5024,25.970047,0
192.168.10.3,192.168.10.1,66393,1,1,3675.0862,30.123657,0
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
192.168.10.8,192.168.10.3,143532,2,2,2940.1108,27.86835,0
172.16.0.1,192.168.10.50,459,1,1,13071.8955,4357.2983,1
172.16.0.1,192.168.10.50,70,1,1,114285.71,28571.428,1
192.168.10.9,192.168.10.3,30635,2,2,5353.354,130.56961,0
192.168.10.16,172.217.12.206,118103381,34,32,92.9948,0.5588324,0
63.241.108.104,192.168.10.17,50,1,1,0.0,40000.0,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,46,1,1,130434.78,43478.26,1
172.16.0.1,192.168.10.50,47,1,1,127659.58,42553.19,1
172.16.0.1,192.168.10.50,58,1,1,137931.03,34482.758,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
37.157.4.15,192.168.10.14,3,2,0,4e+06,666666.7,0
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.25,192.168.10.3,117461093,22,13,79.532715,0.297971,0
172.16.0.1,192.168.10.50,38,1,1,157894.73,52631.58,1
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
172.16.0.1,192.168.10.50,60,1,1,100000.0,33333.332,1
192.168.10.15,192.168.10.3,197,2,2,771573.6,20304.568,0
172.16.0.1,192.168.10.50,17,1,1,352941.2,117647.06,1
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
104.16.251.39,192.168.10.16,21,1,1,571428.56,95238.09,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.3,192.168.10.1,96301,1,1,1443.391,20.768217,0
192.168.10.12,192.168.10.3,62291,2,2,9246.922,64.21474,0
192.168.10.50,192.168.10.3,197,2,2,467005.06,20304.568,0
192.168.10.14,198.54.12.140,9498768,5,3,116.646706,0.84221447,0
192.168.10.17,192.168.10.3,174,2,2,1.1034482e+06,22988.506,0
172.16.0.1,192.168.10.50,72,1,1,83333.336,27777.777,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,34,1,1,176470.6,58823.53,1
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
192.168.10.16,199.244.51.60,18286714,17,17,822.455,1.8592733,0
52.20.62.15,192.168.10.16,66,1,1,0.0,30303.031,0
192.168.10.15,89.249.22.211,7850922,9,9,913.9054,2.2927244,0
192.168.10.14,212.77.100.82,119159812,8,6,26.628105,0.11748928,0
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
172.16.0.1,192.168.10.50,59,1,1,101694.914,33898.305,1
172.16.0.1,192.168.10.50,65,1,1,92307.695,30769.23,1
172.16.0.1,192.168.10.50,30,1,1,266666.66,66666.664,1
192.168.10.3,192.168.10.1,24338,1,1,9121.538,82.17602,0
192.168.10.8,192.168.10.3,59747,2,2,5523.29,66.94897,0
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
172.16.0.1,192.168.10.50,535,2,1,18691.588,5607.4766,1
192.168.10.15,172.217.12.130,119136881,40,52,179.98625,0.77222097,0
172.16.0.1,192.168.10.50,73586910,2,2,0.16307248,0.054357495,1
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,75,1,1,80000.0,26666.666,1
192.168.10.9,192.168.10.3,4044519,4,4,155.27187,1.9779855,0
172.217.9.226,192.168.10.19,3,2,0,0.0,666666.7,0
172.16.0.1,192.168.10.50,71,1,1,84507.04,28169.014,1
192.168.10.3,192.168.10.1,127581,1,1,1371.6776,15.676315,0
192.168.10.15,192.168.10.3,24197,2,2,15125.842,165.30975,0
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
192.168.10.8,208.89.12.91,10178889,8,12,697.71857,1.964851,0
192.168.10.8,50.63.243.230,66515,3,4,40742.69,105.23942,0
192.168.10.19,169.55.70.153,42039,1,1,0.0,47.57487,0
192.168.10.19,169.55.70.244,42278,1,1,0.0,47.305927,0
172.16.0.1,192.168.10.50,21,1,1,380952.38,95238.09,1
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
172.16.0.1,192.168.10.50,52,1,1,153846.16,38461.54,1
172.16.0.1,192.168.10.50,69,1,1,115942.03,28985.508,1
192.168.10.9,23.2.12.111,8312,2,0,1443.6958,240.61598,0
172.16.0.1,192.168.10.50,65,1,1,92307.695,30769.23,1
192.168.10.17,122.225.115.209,5633007,11,5,672.2875,2.8404012,0
192.168.10.8,192.168.10.3,164,2,2,1.402439e+06,24390.244,0
192.168.10.3,192.168.10.1,257846,1,1,985.0841,7.756568,0
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,64,1,1,93750.0,31250.0,1
172.16.0.1,192.168.10.50,32,1,1,250000.0,62500.0,1
172.16.0.1,192.168.10.50,31,1,1,258064.52,64516.13,1
172.217.10.98,192.168.10.9,3,2,0,4e+06,666666.7,0
172.16.0.1,192.168.10.50,23,1,1,347826.1,86956.52,1
192.168.10.8,192.168.10.3,374372,2,2,854.7648,10.68456,0
192.168.10.14,192.168.10.3,225,2,2,2.4177778e+06,17777.777,0
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
172.16.0.1,192.168.10.50,74,1,1,108108.11,27027.027,1
192.168.10.14,192.168.10.3,31045,4,2,15203.736,193.26784,0
192.168.10.16,66.135.216.134,115811542,21,17,18.720068,0.32811928,0
192.168.10.12,104.89.79.233,115464002,16,15,25.245964,0.26848194,0
192.168.10.19,192.168.10.3,267,2,2,1.4981274e+06,14981.273,0
192.168.10.14,192.168.10.3,31734,4,2,15629.924,189.07166,0
192.168.10.9,192.168.10.3,182,2,2,1.3846154e+06,21978.021,0
192.168.10.14,199.244.48.57,25078454,16,21,1024.8638,1.47537,0
172.16.0.1,192.168.10.50,92,1,1,86956.52,21739.13,1
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
172.16.0.1,192.168.10.50,66,1,1,90909.09,30303.031,1
52.192.219.100,192.168.10.19,87,1,1,0.0,22988.506,0
172.16.0.1,192.168.10.50,46,1,1,130434.78,43478.26,1
192.168.10.16,178.255.83.1,47561,3,4,27249.217,147.17941,0
96.16.193.83,192.168.10.5,81,3,1,604938.25,49382.715,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.14,192.168.10.3,31500,4,2,11809.523,190.4762,0
172.16.0.1,192.168.10.50,41,1,1,146341.47,48780.49,1
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
192.168.10.5,104.76.108.221,119879344,5,3,14.623036,0.06673376,0
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.8,188.165.145.88,5631256,3,1,2.1309633,0.7103211,0
172.16.0.1,192.168.10.50,41,1,1,146341.47,48780.49,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.15,192.168.10.3,607624,4,2,1158.6112,9.874528,0
31.13.69.193,192.168.10.8,208,3,1,427884.62,19230.77,0
192.168.10.5,50.17.216.242,5497043,8,4,604.143,2.1829917,0
192.168.10.15,23.23.137.33,60473064,10,9,19.38053,0.31418946,0
172.16.0.1,192.168.10.50,109,1,1,73394.49,18348.623,1
172.16.0.1,192.168.10.50,63,1,1,95238.09,31746.031,1
172.16.0.1,192.168.10.50,85,1,1,70588.234,23529.412,1
172.217.10.226,192.168.10.17,63,1,1,0.0,31746.031,0
172.217.7.2,192.168.10.12,10233,4,2,11042.705,586.3383,0
172.16.0.1,192.168.10.50,53,1,1,113207.55,37735.848,1
172.16.0.1,192.168.10.50,11,1,1,727272.75,181818.19,1
172.16.0.1,192.168.10.50,27,1,1,296296.28,74074.07,1
192.168.10.5,23.61.187.27,5867416,3,1,2.0451934,0.6817311,0
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,39,1,1,153846.16,51282.05,1
172.16.0.1,192.168.10.50,53,1,1,150943.39,37735.848,1
172.16.0.1,192.168.10.50,57,1,1,140350.88,35087.72,1
192.168.10.9,192.168.10.3,185,2,2,1.5783784e+06,21621.621,0
172.16.0.1,192.168.10.50,13,1,1,615384.6,153846.16,1
172.16.0.1,192.168.10.50,21,1,1,380952.38,95238.09,1
172.16.0.1,192.168.10.50,72,1,1,83333.336,27777.777,1
192.168.10.16,52.84.145.138,117632887,30,26,244.76149,0.47605735,0
192.168.10.14,192.168.10.3,223,2,2,1.7578475e+06,17937.22,0
192.168.10.3,192.168.10.1,23531,1,1,4334.7075,84.99426,0
172.16.0.1,192.168.10.50,67,1,1,89552.24,29850.746,1
192.168.10.12,192.168.10.3,169,2,2,1.4556212e+06,23668.639,0
192.168.10.17,52.204.190.92,60448185,14,11,57.04059,0.41357735,0
192.168.10.17,192.168.10.3,222,2,2,1.3063062e+06,18018.018,0
192.168.10.5,104.97.141.192,5875220,9,7,884.2222,2.7233024,0
192.168.10.50,192.168.10.3,215,2,2,427906.97,18604.65,0
192.168.10.14,192.168.10.3,216,2,2,1.8518519e+06,18518.518,0
172.16.0.1,192.168.10.50,76,1,1,105263.16,26315.79,1
172.16.0.1,192.168.10.50,28,1,1,214285.72,71428.57,1
172.16.0.1,192.168.10.50,41,1,1,146341.47,48780.49,1
192.168.10.9,192.168.10.3,70229,2,2,10081.306,56.956528,0
192.168.10.50,192.168.10.3,114641611,40,20,82.86694,0.52337015,0
192.168.10.14,69.172.216.55,24076,1,1,498.42166,83.070274,0
192.168.10.19,192.168.10.3,286,2,2,1.9300699e+06,13986.014,0
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
192.168.10.9,192.168.10.3,224,2,2,1.9285714e+06,17857.143,0
192.168.10.3,192.168.10.1,53353,1,1,2286.6567,37.486176,0
172.16.0.1,192.168.10.50,72,1,1,111111.11,27777.777,1
172.16.0.1,192.168.10.50,68,1,1,117647.06,29411.766,1
172.16.0.1,192.168.10.50,46,1,1,130434.78,43478.26,1
172.16.0.1,192.168.10.50,29,1,1,275862.06,68965.516,1
172.16.0.1,192.168.10.50,53,1,1,150943.39,37735.848,1
172.16.0.1,192.168.10.50,25,1,1,240000.0,80000.0,1
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
172.16.0.1,192.168.10.50,76,1,1,105263.16,26315.79,1
172.16.0.1,192.168.10.50,31,1,1,193548.39,64516.13,1
172.16.0.1,192.168.10.50,47,1,1,170212.77,42553.19,1
172.16.0.1,192.168.10.50,25,1,1,240000.0,80000.0,1
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
172.16.0.1,192.168.10.50,72,1,1,83333.336,27777.777,1
172.16.0.1,192.168.10.50,75,1,1,106666.664,26666.666,1
172.16.0.1,192.168.10.50,32,1,1,187500.0,62500.0,1
172.16.0.1,192.168.10.50,40,1,1,200000.0,50000.0,1
192.168.10.9,192.168.10.3,61971,2,2,10262.865,64.54632,0
192.168.10.14,192.168.10.3,221,2,2,2.4615385e+06,18099.547,0
172.16.0.1,192.168.10.50,87,1,1,68965.516,22988.506,1
172.16.0.1,192.168.10.50,23,1,1,260869.56,86956.52,1
192.168.10.19,67.72.99.137,435,2,0,0.0,4597.701,0
172.16.0.1,192.168.10.50,100,1,1,60000.0,20000.0,1
192.168.10.14,23.50.75.27,115327958,16,14,22.249592,0.26012772,0
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
192.168.10.3,192.168.10.1,504,1,1,321428.56,3968.254,0
172.16.0.1,192.168.10.50,51,1,1,156862.75,39215.688,1
172.16.0.1,192.168.10.50,32,1,1,250000.0,62500.0,1
172.16.0.1,192.168.10.50,46,1,1,173913.05,43478.26,1
172.16.0.1,192.168.10.50,2,1,1,4e+06,1e+06,1
172.16.0.1,192.168.10.50,24,1,1,250000.0,83333.336,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.5,209.48.71.250,115103015,18,18,70.99727,0.3127633,0
172.16.0.1,192.168.10.50,73,1,1,82191.78,27397.26,1
192.168.10.5,107.20.238.210,119992437,17,16,35.235554,0.27501732,0
192.168.10.15,192.168.10.3,23950,2,2,11774.53,167.01462,0
192.168.10.15,216.58.219.193,62423670,7,2,4.4694586,0.14417608,0
172.16.0.1,192.168.10.50,88,1,1,90909.09,22727.273,1
172.16.0.1,192.168.10.50,13,1,1,461538.47,153846.16,1
192.168.10.17,198.72.112.8,4360474,7,8,436.87912,3.439993,0
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
192.168.10.14,192.168.10.3,192,2,2,2.1666668e+06,20833.334,0
192.168.10.12,178.255.83.1,47431,3,4,27366.068,147.58281,0
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,63,1,1,126984.125,31746.031,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,110,1,1,54545.453,18181.818,1
172.217.12.205,192.168.10.14,3,2,0,4e+06,666666.7,0
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
172.16.0.1,192.168.10.50,41,1,1,146341.47,48780.49,1
172.16.0.1,192.168.10.50,84,1,1,71428.57,23809.523,1
192.168.10.3,192.168.10.1,61495,1,1,3870.2334,32.52297,0
172.16.0.1,192.168.10.50,1,1,1,6e+06,2e+06,1
192.168.10.15,192.168.10.3,181,2,2,994475.1,22099.447,0
192.168.10.14,192.168.10.3,151,2,2,1.1655629e+06,26490.066,0
192.168.10.50,192.168.10.3,135,2,2,681481.5,29629.629,0
172.16.0.1,192.168.10.50,53,1,1,113207.55,37735.848,1
172.16.0.1,192.168.10.50,23,1,1,347826.1,86956.52,1
192.168.10.8,192.229.211.82,36547979,19,22,969.7116,1.121813,0
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
172.16.0.1,192.168.10.50,18,1,1,444444.44,111111.11,1
192.168.10.8,192.168.10.3,225,2,2,906666.7,17777.777,0
192.168.10.17,192.168.10.3,50232,2,2,5773.2124,79.630516,0
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
192.168.10.3,192.168.10.1,101607,1,1,1722.3223,19.683683,0
172.16.0.1,192.168.10.50,66,1,1,90909.09,30303.031,1
192.168.10.5,192.168.10.3,171,2,2,1.2631579e+06,23391.812,0
172.16.0.1,192.168.10.50,34,1,1,176470.6,58823.53,1
172.16.0.1,192.168.10.50,55,1,1,109090.91,36363.637,1
172.16.0.1,192.168.10.50,57,1,1,105263.16,35087.72,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
68.67.178.132,192.168.10.16,1,2,0,0.0,2e+06,0
172.16.0.1,192.168.10.50,62,1,1,96774.195,32258.064,1
172.16.0.1,192.168.10.50,24,1,1,333333.34,83333.336,1
172.16.0.1,192.168.10.50,57,1,1,105263.16,35087.72,1
172.16.0.1,192.168.10.50,193,1,1,31088.082,10362.694,1
172.16.0.1,192.168.10.50,39,1,1,205128.2,51282.05,1
192.168.10.16,192.168.10.3,23913,2,2,9450.927,167.27303,0
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
172.16.0.1,192.168.10.50,38,1,1,210526.31,52631.58,1
52.84.26.132,192.168.10.8,85,1,1,141176.47,23529.412,0
172.16.0.1,192.168.10.50,19,1,1,421052.62,105263.16,1
192.168.10.3,192.168.10.1,23580,1,1,12298.558,84.81764,0
172.16.0.1,192.168.10.50,70,1,1,114285.71,28571.428,1
172.16.0.1,192.168.10.50,83,1,1,96385.54,24096.385,1
192.168.10.50,144.217.95.60,16784,1,1,5719.733,119.1611,0
172.16.0.1,192.168.10.50,71,1,1,112676.055,28169.014,1
192.168.10.15,208.215.179.150,177,2,0,67796.61,11299.435,0
172.16.0.1,192.168.10.50,50,1,1,120000.0,40000.0,1
192.168.10.17,172.217.10.226,115355611,21,18,51.81369,0.338085,0
172.16.0.1,192.168.10.50,67,1,1,89552.24,29850.746,1
192.168.10.14,192.168.10.3,1194874,6,2,520.557,6.6952667,0
172.16.0.1,192.168.10.50,30,1,1,266666.66,66666.664,1
192.168.10.14,50.116.194.21,129,2,0,93023.26,15503.876,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
52.14.233.112,192.168.10.12,65,1,1,0.0,30769.23,0
192.168.10.8,192.168.10.3,136465,2,2,2623.3833,29.311544,0
172.16.0.1,192.168.10.50,8,1,1,750000.0,250000.0,1
192.168.10.3,192.168.10.1,61358,1,1,2151.3086,32.595585,0
192.168.10.8,192.168.10.3,133,2,2,2.7518798e+06,30075.188,0
192.168.10.25,173.241.242.220,1920660,1,1,22.388138,1.0413088,0
192.168.10.19,192.168.10.3,173,2,2,1.3179191e+06,23121.387,0
192.168.10.5,192.168.10.3,48797,4,2,7418.489,122.95838,0
192.168.10.16,23.195.254.101,48,2,0,250000.0,41666.668,0
172.16.0.1,192.168.10.50,74,1,1,108108.11,27027.027,1
172.16.0.1,192.168.10.50,95,1,1,84210.52,21052.63,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,92,1,1,86956.52,21739.13,1
72.21.91.29,192.168.10.19,4,1,1,0.0,500000.0,0
192.168.10.3,192.168.10.1,176943,1,1,830.776,11.303075,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.8,192.168.10.3,49985,2,2,4401.3203,80.02401,0
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
192.168.10.8,192.168.10.3,231,2,2,1.9220779e+06,17316.018,0
52.84.40.16,192.168.10.19,9,1,1,0.0,222222.22,0
172.16.0.1,192.168.10.50,30,1,1,266666.66,66666.664,1
162.248.16.24,192.168.10.19,258,2,0,112403.1,7751.938,0
192.168.10.3,192.168.10.1,30134,1,1,4579.545,66.37022,0
192.168.10.19,192.168.10.3,23936,2,2,13536.097,167.1123,0
192.168.10.50,172.16.0.1,1,1,1,8e+06,2e+06,0
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
192.168.10.3,192.168.10.1,23409,1,1,5980.606,85.437225,0
172.16.0.1,192.168.10.50,53,1,1,150943.39,37735.848,1
172.16.0.1,192.168.10.50,22,1,1,363636.38,90909.09,1
172.16.0.1,192.168.10.50,64,1,1,125000.0,31250.0,1
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
